gen	best_combined	mean_combined	best_preq	best_gzip	best_id_base	sigma
338	6.839098	4.282714	9.026774	0.850993	0.569064	0.071356
339	6.862397	4.465216	8.421282	0.872030	0.526903	0.071285
340	6.830641	4.516021	9.090957	0.848775	0.576038	0.071213
341	6.876592	4.453640	8.970713	0.854167	0.557005	0.071142
342	6.875925	4.412492	9.163919	0.848409	0.576854	0.071071
343	6.779602	4.511817	8.992633	0.849670	0.577132	0.071000
344	6.814148	4.480681	9.175314	0.845723	0.583141	0.070930
345	6.822065	4.470533	8.504979	0.867188	0.545006	0.070859
346	6.865689	4.330241	9.127077	0.849080	0.576253	0.070788
347	6.791598	4.449828	9.091553	0.847249	0.574197	0.070717
348	6.800030	4.458899	8.319353	0.872986	0.536344	0.070647
349	6.742428	4.391203	8.227133	0.873820	0.522144	0.070576
350	6.781234	4.520378	8.339622	0.871358	0.526475	0.070506
351	6.795173	4.445787	9.003653	0.849955	0.564511	0.070435
352	6.774074	4.462443	8.348871	0.870687	0.527254	0.070365
353	6.772320	4.497113	8.829450	0.854329	0.561173	0.070295
354	6.908647	4.544357	8.520897	0.870463	0.554137	0.070225
355	6.808823	4.434738	9.028631	0.849752	0.575336	0.070155
356	6.767545	4.411546	8.338631	0.870768	0.531622	0.070085
357	6.883234	4.524434	9.086405	0.850952	0.570470	0.070015
358	6.751686	4.543262	8.992794	0.848572	0.581401	0.069945
359	6.727824	4.581775	8.772738	0.854289	0.553016	0.069875
360	6.800442	4.564158	8.275133	0.874695	0.524382	0.069805
361	6.916608	4.493717	9.160361	0.850077	0.573696	0.069736
362	6.805757	4.676683	8.900116	0.853495	0.568338	0.069666
363	6.800999	4.451386	9.022395	0.849630	0.571487	0.069597
364	6.907915	4.699201	9.039776	0.853312	0.569859	0.069527
365	6.825033	4.491223	8.931315	0.853312	0.567734	0.069458
366	6.851679	4.593090	8.883672	0.855855	0.558610	0.069388
367	6.903967	4.685545	8.773138	0.861552	0.547413	0.069319
368	6.831674	4.634309	8.648455	0.862651	0.543632	0.069250
369	6.845674	4.463586	8.330704	0.874674	0.532141	0.069181
370	6.865086	4.666793	8.718821	0.861715	0.549230	0.069112
371	6.874293	4.501027	9.037666	0.852051	0.572019	0.069043
372	6.915235	4.645828	9.385268	0.843689	0.586009	0.068974
373	6.943249	4.490960	9.480682	0.842143	0.591659	0.068905
374	6.935583	4.373802	9.061119	0.853760	0.568131	0.068836
375	6.888345	4.580158	8.682079	0.863932	0.540724	0.068768
376	6.817382	4.637425	8.577220	0.864461	0.544830	0.068699
377	6.989159	4.581955	9.453315	0.844564	0.588997	0.068630
378	6.790971	4.558710	9.411636	0.838420	0.590368	0.068562
379	6.829570	4.667893	9.299348	0.842855	0.584940	0.068494
380	6.882807	4.680143	9.342743	0.843648	0.583296	0.068425
381	6.878160	4.630022	9.193865	0.847636	0.582256	0.068357
382	6.851226	4.607083	9.354278	0.842163	0.589065	0.068289
383	7.018008	4.648960	8.208918	0.888021	0.524971	0.068221
384	7.054276	4.692746	8.355989	0.883606	0.531071	0.068152
385	7.006790	4.656318	8.139218	0.890523	0.521652	0.068084
386	6.934251	4.416591	8.265505	0.881470	0.530562	0.068016
387	6.901462	4.564595	9.115997	0.850789	0.572693	0.067949
388	7.075717	4.605766	8.286818	0.887573	0.530729	0.067881
389	7.233515	4.701926	8.464371	0.887878	0.528968	0.067813
390	6.979173	4.566721	8.239799	0.884745	0.533129	0.067745
391	7.081329	4.612444	8.247917	0.889547	0.530133	0.067678
392	7.069374	4.633716	8.388299	0.883016	0.536508	0.067610
393	7.063399	4.763884	8.187242	0.891317	0.520180	0.067543
394	7.056477	4.649506	8.302452	0.885946	0.528610	0.067475
395	7.012178	4.565323	8.813192	0.864766	0.544183	0.067408
396	7.026897	4.713323	8.312256	0.884074	0.528915	0.067341
397	7.228052	4.663471	8.473958	0.887207	0.529366	0.067273
398	7.120068	4.731317	8.465104	0.882345	0.540221	0.067206
399	7.008619	4.740346	8.155905	0.889872	0.525494	0.067139
400	7.053239	4.586831	8.222135	0.889242	0.523294	0.067072
401	7.088527	4.703369	8.355215	0.885315	0.531500	0.067005
402	6.988024	4.537665	8.102562	0.891195	0.521004	0.066938
403	7.115529	4.545172	8.398325	0.884847	0.539540	0.066872
404	7.132289	4.763358	8.490315	0.881917	0.536520	0.066805
405	7.212164	4.687996	8.497477	0.885457	0.534541	0.066738
406	7.152893	4.646640	8.421269	0.885722	0.531307	0.066672
407	7.089610	4.544090	8.232674	0.890645	0.523679	0.066605
408	7.228901	4.694192	8.411304	0.889913	0.521759	0.066539
409	6.988211	4.528294	8.263571	0.884196	0.535746	0.066472
410	7.127558	4.737710	8.338958	0.887939	0.522906	0.066406
411	7.021044	4.654293	8.303864	0.884135	0.534444	0.066340
412	7.035820	4.667064	8.247172	0.887268	0.528626	0.066273
413	7.265755	4.610706	8.512304	0.887451	0.531049	0.066207
414	6.908632	4.453114	8.103201	0.887044	0.529511	0.066141
415	6.964231	4.711185	8.172641	0.886861	0.526658	0.066075
416	7.046623	4.716131	8.327250	0.884420	0.533008	0.066009
417	6.934554	4.717039	8.128937	0.887248	0.521487	0.065943
418	7.024845	4.759253	8.176620	0.889791	0.524737	0.065878
419	7.217636	4.707642	8.443865	0.887960	0.532582	0.065812
420	7.154623	4.699005	8.310018	0.890564	0.525006	0.065746
421	7.078553	4.730547	8.230378	0.890177	0.521825	0.065681
422	7.072043	4.578998	8.326083	0.885722	0.528379	0.065615
423	7.271496	4.857227	8.564888	0.885559	0.537804	0.065549
424	7.010169	4.765020	8.093483	0.892782	0.509106	0.065484
425	7.013154	4.700801	8.226741	0.887004	0.527049	0.065419
426	7.055097	4.795121	9.436224	0.847473	0.574296	0.065353
427	6.975002	4.666132	8.214701	0.885600	0.526386	0.065288
428	7.044590	4.600340	8.235323	0.888224	0.530856	0.065223
429	7.203196	4.694216	8.366901	0.890544	0.522263	0.065158
430	7.069135	4.651525	8.234177	0.889526	0.523939	0.065093
431	7.203307	4.782548	8.520934	0.884074	0.535899	0.065028
432	6.929345	4.654943	9.179330	0.850016	0.569820	0.064963
433	7.074572	4.731907	8.394967	0.882996	0.533388	0.064898
434	7.011875	4.708378	8.114536	0.891907	0.515482	0.064833
