gen	best_combined	mean_combined	best_preq	best_gzip	best_id_base	sigma
156	2.518249	1.791825	2.575455	0.257609	0.293540	0.045751
157	2.531127	1.830072	2.582339	0.259969	0.294276	0.045522
158	2.521180	1.748134	2.559370	0.265320	0.291599	0.045295
159	2.523431	1.683353	2.564743	0.263957	0.292261	0.045068
160	2.532946	1.724412	2.575698	0.263407	0.293108	0.044843
161	2.531702	1.778844	2.575107	0.263123	0.293302	0.044619
162	2.522230	1.695912	2.557168	0.266825	0.291212	0.044396
163	2.524476	1.788698	2.590369	0.254598	0.295278	0.044174
164	2.530863	1.747124	2.578559	0.261353	0.293938	0.043953
165	2.524922	1.765125	2.644426	0.239176	0.302095	0.043733
166	2.527051	1.834425	2.558561	0.268514	0.290976	0.043514
167	2.531656	1.758677	2.661453	0.236755	0.304045	0.043297
168	2.518169	1.764274	2.573665	0.258240	0.293280	0.043080
169	2.525095	1.794841	2.588340	0.255514	0.295122	0.042865
170	2.521136	1.799573	2.554862	0.267395	0.290857	0.042650
171	2.529113	1.787323	2.567604	0.265238	0.292431	0.042437
172	2.530445	1.822232	2.570008	0.264771	0.292484	0.042225
173	2.526558	1.776335	2.568964	0.263509	0.292751	0.042014
174	2.526921	1.731018	2.561924	0.266825	0.291643	0.041804
175	2.532448	1.757500	2.573017	0.264343	0.292897	0.041595
176	2.522589	1.775828	2.555325	0.267883	0.290880	0.041387
177	2.539842	1.738276	2.582137	0.263652	0.294291	0.041180
178	2.527506	1.821259	2.622663	0.245626	0.299277	0.040974
179	2.529195	1.809591	2.577215	0.261210	0.293629	0.040769
180	2.538840	1.781732	2.626934	0.247762	0.299765	0.040565
181	2.522463	1.742434	2.655745	0.235819	0.303310	0.040362
182	2.539935	1.768136	2.627301	0.247986	0.299716	0.040161
183	2.548029	1.868990	2.589650	0.263997	0.294737	0.039960
184	2.544752	1.794963	2.592150	0.261576	0.295317	0.039760
185	2.547493	1.749102	2.597149	0.260701	0.295912	0.039561
186	2.543173	1.822081	2.644852	0.243998	0.302103	0.039363
187	2.547018	1.817312	2.600367	0.259277	0.296394	0.039167
188	2.540041	1.799487	2.590436	0.260356	0.295088	0.038971
189	2.547843	1.878270	2.641296	0.246318	0.301640	0.038776
190	2.540438	1.831761	2.588620	0.261230	0.294959	0.038582
191	2.551047	1.871158	2.600151	0.260946	0.296277	0.038389
192	2.545565	1.821949	2.591074	0.262349	0.295126	0.038197
193	2.553007	1.781909	2.597168	0.262960	0.295928	0.038006
194	2.544664	1.859530	2.636995	0.246602	0.300158	0.037816
195	2.547847	1.844411	2.618334	0.253276	0.298762	0.037627
196	2.555728	1.843173	2.624882	0.253784	0.299595	0.037439
197	2.545028	1.795597	2.594481	0.260763	0.295554	0.037252
198	2.537623	1.790401	2.645188	0.242371	0.301622	0.037066
199	2.540275	1.864953	2.639520	0.244629	0.300672	0.036880
200	2.553994	1.841026	2.600352	0.262065	0.296213	0.036696
201	2.552752	1.799155	2.651441	0.244914	0.302687	0.036512
202	2.543532	1.809403	2.634396	0.247009	0.300698	0.036330
203	2.544797	1.828145	2.593011	0.261251	0.295438	0.036148
204	2.545770	1.820367	2.619599	0.252177	0.298835	0.035967
205	2.542095	1.936507	2.606951	0.255107	0.297422	0.035788
206	2.551810	1.859576	2.601291	0.260803	0.296168	0.035609
207	2.546172	1.873200	2.635644	0.247437	0.300914	0.035431
208	2.554291	1.810163	2.621265	0.254496	0.299116	0.035253
209	2.553652	1.870982	2.660033	0.242859	0.303743	0.035077
210	2.540876	1.834444	2.625721	0.248739	0.299702	0.034902
211	2.553062	1.843339	2.643484	0.247233	0.301768	0.034727
212	2.547411	1.842722	2.589545	0.263774	0.294877	0.034554
213	2.554926	1.839332	2.600652	0.262329	0.296102	0.034381
214	2.545754	1.909433	2.624311	0.250692	0.299480	0.034209
215	2.552121	1.859584	2.627096	0.251872	0.299766	0.034038
216	2.544001	1.898500	2.630743	0.248210	0.299868	0.033868
217	2.544864	1.911739	2.628069	0.249268	0.299599	0.033698
218	2.547457	1.878044	2.641329	0.246195	0.301208	0.033530
219	2.551213	1.845663	2.592176	0.264303	0.295127	0.033362
220	2.553011	1.911638	2.613051	0.256877	0.297889	0.033195
221	2.547761	1.895897	2.640563	0.246501	0.301550	0.033029
222	2.566878	1.896108	2.630103	0.255880	0.299447	0.032864
223	2.556731	1.882676	2.636821	0.250326	0.300445	0.032700
224	2.612761	1.926718	2.630532	0.276713	0.302705	0.032536
225	2.597174	1.949877	2.613772	0.277425	0.300728	0.032374
226	2.603071	1.852315	2.628570	0.272074	0.302364	0.032212
227	2.596309	1.893858	2.611493	0.278402	0.300500	0.032051
228	2.603799	1.837700	2.624015	0.275126	0.301936	0.031891
229	2.605376	1.893274	2.620014	0.278829	0.301322	0.031731
230	2.596851	1.896329	2.602353	0.286987	0.296091	0.031572
231	2.607216	1.889195	2.619460	0.280640	0.301239	0.031415
232	2.606280	1.955223	2.620364	0.279236	0.301589	0.031258
233	2.609122	1.884596	2.623361	0.279134	0.301433	0.031101
234	2.614409	1.924347	2.631147	0.277405	0.302554	0.030946
235	2.583938	1.893392	2.590157	0.286133	0.298226	0.030791
236	2.618638	1.907291	2.629334	0.281942	0.299285	0.030637
237	2.622800	1.909881	2.635170	0.280599	0.299906	0.030484
238	2.615595	1.924163	2.666153	0.260864	0.307772	0.030331
239	2.623461	1.983392	2.635116	0.281169	0.300164	0.030180
240	2.619077	1.861159	2.666258	0.262207	0.305618	0.030029
241	2.621404	1.909489	2.629241	0.284546	0.299232	0.029879
242	2.614407	1.898860	2.631510	0.277161	0.299574	0.029729
243	2.604788	1.954221	2.624615	0.275370	0.302198	0.029581
244	2.613210	1.870001	2.628291	0.278544	0.299321	0.029433
245	2.610030	1.934951	2.618314	0.284078	0.298261	0.029286
246	2.618863	1.921968	2.664969	0.262634	0.306938	0.029139
247	2.619179	1.943914	2.639281	0.275269	0.304106	0.028994
248	2.608068	1.946349	2.671530	0.256144	0.307726	0.028849
249	2.630918	1.959494	2.680394	0.261393	0.308690	0.028704
250	2.611936	1.933145	2.650110	0.265930	0.305365	0.028561
251	2.621367	1.917003	2.628716	0.285034	0.299431	0.028418
252	2.605987	1.900445	2.641332	0.267171	0.304349	0.028276
253	2.616233	1.977405	2.665067	0.261536	0.307197	0.028135
254	2.613884	1.943747	2.665208	0.260559	0.307261	0.027994
255	2.609805	1.932122	2.617122	0.285034	0.297955	0.027854
256	2.612264	1.907376	2.667423	0.259115	0.307258	0.027715
257	2.616562	1.981492	2.633465	0.277303	0.302914	0.027576
258	2.622371	2.001257	2.629368	0.285400	0.299320	0.027438
259	2.617984	1.936665	2.667847	0.261149	0.307550	0.027301
260	2.630700	1.943941	2.679438	0.261678	0.305432	0.027164
261	2.613404	2.013583	2.671968	0.257894	0.307846	0.027029
262	2.610248	1.958462	2.656051	0.262695	0.305209	0.026893
263	2.611081	1.996397	2.639427	0.270610	0.300663	0.026759
264	2.615669	1.983346	2.649873	0.267761	0.301693	0.026625
265	2.617806	1.940183	2.668301	0.260905	0.306817	0.026492
266	2.619172	1.919534	2.644829	0.272074	0.301087	0.026360
267	2.631358	2.032012	2.688836	0.258423	0.306269	0.026228
268	2.622493	1.994031	2.691880	0.254293	0.306722	0.026097
269	2.626932	1.968397	2.684939	0.258199	0.305701	0.025966
270	2.645026	1.968395	2.660407	0.278463	0.303071	0.025836
271	2.647285	1.959560	2.671244	0.273153	0.304221	0.025707
272	2.653872	1.967358	2.675958	0.274251	0.304523	0.025579
273	2.654239	1.987418	2.674644	0.275248	0.304723	0.025451
274	2.633017	1.982355	2.681641	0.261739	0.305252	0.025324
275	2.644876	1.963878	2.686905	0.264486	0.306114	0.025197
276	2.646536	1.992141	2.669621	0.273641	0.304228	0.025071
277	2.637094	1.962836	2.676757	0.265442	0.305264	0.024946
278	2.658334	2.025771	2.685026	0.271729	0.306078	0.024821
279	2.650682	2.011736	2.677221	0.271769	0.305266	0.024697
280	2.652913	1.934743	2.677958	0.272583	0.305320	0.024573
281	2.661657	2.044865	2.684982	0.273580	0.306271	0.024450
282	2.658705	1.992481	2.680411	0.274495	0.305559	0.024328
283	2.661697	2.015816	2.683953	0.274190	0.305874	0.024206
284	2.658791	1.985687	2.680882	0.274272	0.305473	0.024085
285	2.651388	2.030462	2.672621	0.274740	0.304420	0.023965
286	2.653009	2.017574	2.676584	0.273397	0.305138	0.023845
287	2.652552	1.946667	2.675333	0.273844	0.304829	0.023726
288	2.653221	1.998157	2.674331	0.274821	0.304749	0.023607
289	2.652198	1.957137	2.672386	0.275370	0.304662	0.023489
290	2.659102	1.939881	2.676280	0.277303	0.304936	0.023372
291	2.642974	2.002339	2.671786	0.270549	0.304726	0.023255
292	2.650201	1.988347	2.681467	0.269368	0.305645	0.023139
293	2.654863	1.981912	2.688877	0.268087	0.306124	0.023023
294	2.648238	1.986066	2.672682	0.272888	0.304487	0.022908
295	2.652080	2.008991	2.674715	0.273926	0.304810	0.022793
296	2.651222	2.020104	2.687494	0.267029	0.306423	0.022679
297	2.649919	2.007722	2.669623	0.275655	0.304353	0.022566
298	2.650324	2.013986	2.670800	0.275187	0.304188	0.022453
299	2.647470	2.044880	2.677751	0.269836	0.305271	0.022341
300	2.656340	1.976459	2.679367	0.273722	0.305400	0.022229
301	2.651721	1.978100	2.677317	0.272278	0.304982	0.022118
302	2.657885	2.007134	2.682715	0.272725	0.305658	0.022007
303	2.666247	1.996259	2.690012	0.273356	0.306662	0.021897
304	2.661731	2.000932	2.688767	0.271566	0.306245	0.021788
305	2.661243	2.022888	2.685036	0.273315	0.305958	0.021679
306	2.650908	2.018150	2.666706	0.278198	0.303979	0.021571
307	2.654630	2.026368	2.675716	0.274841	0.304997	0.021463
308	2.656970	2.069382	2.678593	0.274536	0.305341	0.021355
309	2.642492	1.935788	2.673045	0.269674	0.304876	0.021249
310	2.657903	2.018366	2.686397	0.270793	0.305905	0.021142
311	2.647065	2.017239	2.689372	0.264384	0.306276	0.021037
312	2.651849	1.972721	2.677447	0.272278	0.305156	0.020932
313	2.650615	1.962210	2.669443	0.276204	0.304179	0.020827
314	2.655960	1.983142	2.683523	0.271261	0.306058	0.020723
315	2.648511	2.072359	2.667130	0.276326	0.303299	0.020619
316	2.650234	2.024492	2.674110	0.273214	0.304778	0.020516
317	2.655024	2.096626	2.675739	0.275065	0.304855	0.020413
318	2.645790	2.012082	2.664134	0.276489	0.303232	0.020311
319	2.655003	2.026627	2.672340	0.277181	0.304234	0.020210
320	2.647512	2.038579	2.656175	0.283834	0.302169	0.020109
321	2.655605	2.009223	2.680825	0.272502	0.305489	0.020008
322	2.656487	2.030255	2.677112	0.275126	0.305121	0.019908
323	2.650778	2.016633	2.669769	0.276103	0.304121	0.019809
324	2.657862	2.059335	2.684319	0.271851	0.305900	0.019710
325	2.643217	2.034262	2.685902	0.264201	0.309585	0.019611
326	2.655937	1.990829	2.682606	0.271729	0.305686	0.019513
327	2.650593	2.049529	2.674655	0.273112	0.304736	0.019415
328	2.652844	2.010207	2.685323	0.268799	0.309042	0.019318
329	2.656083	2.039086	2.682791	0.271708	0.305862	0.019222
330	2.653981	2.033676	2.677855	0.273234	0.305222	0.019126
331	2.658408	2.075857	2.683994	0.272319	0.305872	0.019030
332	2.649165	2.012200	2.693479	0.263570	0.306884	0.018935
333	2.646487	2.100375	2.671434	0.272603	0.304410	0.018840
334	2.651967	2.031310	2.671161	0.275981	0.304561	0.018746
335	2.653517	1.980330	2.686347	0.268636	0.309534	0.018652
336	2.646960	2.053124	2.671026	0.273092	0.304097	0.018559
337	2.652479	2.086296	2.673754	0.274719	0.304524	0.018466
338	2.652897	2.073717	2.677127	0.273031	0.305125	0.018374
339	2.657277	2.088656	2.684580	0.271403	0.305869	0.018282
340	2.651540	2.039612	2.674633	0.273661	0.304822	0.018191
341	2.644450	2.094220	2.680585	0.267049	0.308563	0.018100
342	2.649815	2.079970	2.667088	0.277201	0.303470	0.018009
343	2.666893	2.038640	2.689121	0.274231	0.306209	0.017919
344	2.651145	1.976128	2.679646	0.270752	0.305360	0.017830
345	2.646081	2.049728	2.676635	0.269694	0.305204	0.017740
346	2.654711	2.055696	2.674220	0.275798	0.304703	0.017652
347	2.652866	2.036982	2.671388	0.276408	0.304358	0.017563
348	2.653101	2.089504	2.678110	0.272603	0.305002	0.017476
349	2.652304	2.068917	2.681178	0.270569	0.305714	0.017388
350	2.653553	2.102479	2.673952	0.275248	0.304869	0.017301
351	2.646185	2.092392	2.671803	0.272237	0.307594	0.017215
352	2.645231	2.064891	2.674028	0.270569	0.304829	0.017129
353	2.652445	2.133995	2.674449	0.274292	0.304929	0.017043
354	2.653759	2.150834	2.664919	0.281677	0.306213	0.016958
355	2.659037	2.054704	2.682231	0.273641	0.305672	0.016873
356	2.661856	2.088800	2.706533	0.263509	0.308064	0.016789
357	2.651374	2.072783	2.677043	0.272237	0.305219	0.016705
358	2.654224	2.097472	2.686891	0.268717	0.306312	0.016621
359	2.655224	2.042695	2.680291	0.272583	0.305550	0.016538
360	2.655095	2.067392	2.689462	0.267924	0.309320	0.016455
361	2.649796	2.109493	2.665001	0.278605	0.306251	0.016373
362	2.653802	2.054418	2.671537	0.276917	0.304035	0.016291
363	2.648404	2.080347	2.701003	0.260335	0.307577	0.016210
364	2.646159	2.100700	2.678983	0.268595	0.305436	0.016129
365	2.652734	2.112545	2.676451	0.273315	0.304941	0.016048
366	2.651917	2.088967	2.675301	0.273499	0.304978	0.015968
367	2.655531	2.066551	2.681544	0.272074	0.305722	0.015888
368	2.657847	2.095204	2.679407	0.274577	0.305334	0.015809
369	2.652057	2.079942	2.668278	0.277913	0.306987	0.015730
370	2.647901	2.082428	2.671793	0.273193	0.307422	0.015651
371	2.664505	2.118803	2.706846	0.264486	0.308333	0.015573
372	2.667376	2.148645	2.714595	0.262533	0.309466	0.015495
373	2.670272	2.104646	2.718427	0.262187	0.309944	0.015417
374	2.659341	2.205895	2.712542	0.260193	0.308890	0.015340
375	2.673818	2.102670	2.720788	0.262675	0.309837	0.015264
376	2.669469	2.136308	2.708813	0.265788	0.308609	0.015187
377	2.664641	2.099651	2.705626	0.265055	0.308323	0.015111
378	2.673843	2.143960	2.715163	0.264974	0.309274	0.015036
379	2.666903	2.073114	2.710863	0.263835	0.308779	0.014961
380	2.665493	2.108112	2.684199	0.276347	0.305702	0.014886
381	2.662926	2.114904	2.712209	0.261698	0.309123	0.014811
382	2.661885	2.089901	2.687769	0.272176	0.306418	0.014737
383	2.657712	2.159133	2.686164	0.270813	0.306080	0.014664
384	2.661919	2.131633	2.707101	0.263306	0.308449	0.014590
385	2.667228	2.147725	2.713007	0.263102	0.308903	0.014517
386	2.663467	2.065954	2.705256	0.264709	0.308297	0.014445
387	2.658724	2.089196	2.700196	0.264811	0.307715	0.014372
388	2.673338	2.129573	2.708296	0.267761	0.308259	0.014301
389	2.668047	2.078411	2.704959	0.266846	0.307972	0.014229
390	2.671638	2.103949	2.711629	0.265523	0.309074	0.014158
391	2.668955	2.143194	2.714866	0.263062	0.309124	0.014087
392	2.674248	2.189777	2.688842	0.279134	0.305805	0.014017
393	2.670580	2.103752	2.713904	0.264119	0.309449	0.013947
394	2.670786	2.103369	2.689175	0.276571	0.306100	0.013877
395	2.665701	2.143002	2.705604	0.265523	0.308042	0.013808
396	2.667656	2.136772	2.705112	0.266602	0.308032	0.013739
397	2.662915	2.130697	2.688318	0.272441	0.306474	0.013670
398	2.663469	2.066725	2.678204	0.278992	0.304964	0.013601
399	2.668871	2.113551	2.710066	0.264994	0.308597	0.013533
400	2.657483	2.118315	2.675305	0.276876	0.304285	0.013466
401	2.665034	2.167094	2.705929	0.265096	0.308188	0.013398
402	2.664552	2.122304	2.708673	0.263753	0.308712	0.013331
403	2.667890	2.140245	2.699029	0.269531	0.307145	0.013265
404	2.669336	2.116994	2.704419	0.267680	0.308136	0.013199
405	2.666733	2.118067	2.692437	0.272298	0.306663	0.013133
406	2.673855	2.162243	2.702721	0.270691	0.307906	0.013067
407	2.676388	2.163465	2.717844	0.264933	0.309651	0.013002
408	2.670187	2.171777	2.708698	0.266154	0.308690	0.012937
409	2.672003	2.111193	2.697115	0.272644	0.307103	0.012872
410	2.673355	2.175089	2.689888	0.277791	0.306205	0.012807
411	2.667363	2.131772	2.711331	0.263835	0.309050	0.012743
412	2.675805	2.145002	2.716050	0.265442	0.309546	0.012680
413	2.674725	2.176857	2.704168	0.270406	0.308070	0.012616
414	2.664271	2.120456	2.702603	0.266195	0.307977	0.012553
415	2.673052	2.137585	2.702720	0.270284	0.307689	0.012490
416	2.680957	2.087631	2.709377	0.270955	0.308426	0.012428
417	2.678144	2.117455	2.707910	0.270264	0.308574	0.012366
418	2.670693	2.147371	2.711675	0.265096	0.308648	0.012304
419	2.670552	2.197261	2.701555	0.269613	0.307684	0.012243
420	2.676577	2.165413	2.702604	0.272176	0.307707	0.012181
421	2.670379	2.141331	2.698369	0.271118	0.307300	0.012120
422	2.668816	2.194486	2.684750	0.278178	0.305424	0.012060
423	2.667744	2.149570	2.700535	0.268738	0.307561	0.012000
424	2.669368	2.232649	2.700315	0.269633	0.307667	0.011940
425	2.675394	2.206703	2.711453	0.267273	0.308941	0.011880
426	2.670516	2.117291	2.708520	0.266378	0.308457	0.011820
427	2.669243	2.192547	2.723028	0.260050	0.310010	0.011761
428	2.674647	2.176420	2.717149	0.264486	0.309704	0.011702
429	2.673402	2.198221	2.702263	0.270691	0.307488	0.011644
430	2.670338	2.200100	2.725988	0.259379	0.310325	0.011586
431	2.665986	2.158223	2.673894	0.284607	0.304135	0.011528
432	2.670178	2.242690	2.715297	0.263387	0.308979	0.011470
433	2.672731	2.162182	2.718503	0.263143	0.309658	0.011413
434	2.665914	2.181079	2.679816	0.279602	0.307962	0.011356
