gen	best_combined	mean_combined	best_preq	best_gzip	best_id_base	sigma
98	0.130127	0.090739	0.178246	0.791341	0.002569	0.061187
99	0.130283	0.101104	0.169787	0.804443	0.003163	0.060881
100	0.129615	0.095494	0.184636	0.781759	0.002111	0.060577
101	0.129313	0.097391	0.161798	0.816101	0.002410	0.060274
102	0.132444	0.099699	0.174577	0.801351	0.002888	0.059973
103	0.138808	0.103123	0.181098	0.804138	0.003351	0.059673
104	0.133733	0.101591	0.175864	0.801982	0.003147	0.059375
105	0.135263	0.103231	0.178767	0.800639	0.003059	0.059078
106	0.134162	0.103162	0.179253	0.797750	0.003724	0.058782
107	0.133231	0.101456	0.175297	0.801839	0.003355	0.058488
108	0.135584	0.102351	0.187991	0.788310	0.003155	0.058196
109	0.135746	0.102345	0.171111	0.813904	0.003013	0.057905
110	0.135985	0.108126	0.184593	0.793640	0.004038	0.057615
111	0.135971	0.110760	0.174293	0.809062	0.003488	0.057327
112	0.133943	0.105036	0.178216	0.798848	0.003861	0.057041
113	0.137660	0.107092	0.180594	0.802633	0.004181	0.056756
114	0.138042	0.109814	0.184096	0.798238	0.004776	0.056472
115	0.141969	0.109313	0.189216	0.798401	0.004487	0.056189
116	0.141651	0.107523	0.192330	0.793579	0.004036	0.055908
117	0.140795	0.105777	0.191045	0.793742	0.004049	0.055629
118	0.142001	0.107594	0.193949	0.792074	0.005896	0.055351
119	0.149427	0.108953	0.192440	0.807739	0.007865	0.055074
120	0.149356	0.108385	0.195236	0.803609	0.007882	0.054799
121	0.147389	0.108909	0.192393	0.803996	0.007967	0.054525
122	0.159744	0.113366	0.222994	0.786641	0.011167	0.054252
123	0.170453	0.118815	0.230120	0.795044	0.011596	0.053981
124	0.170462	0.123824	0.232915	0.791972	0.015513	0.053711
125	0.176622	0.130248	0.246514	0.786682	0.017436	0.053442
126	0.179933	0.132261	0.251407	0.786418	0.021396	0.053175
127	0.188907	0.131641	0.247029	0.803507	0.018982	0.052909
128	0.214752	0.135762	0.295574	0.790141	0.025198	0.052645
129	0.194690	0.140616	0.279393	0.780009	0.023495	0.052381
130	0.214069	0.150536	0.296885	0.788249	0.026039	0.052120
131	0.216410	0.158886	0.333782	0.763814	0.031970	0.051859
132	0.225634	0.161820	0.296272	0.802389	0.029646	0.051600
133	0.230682	0.168172	0.327485	0.782572	0.030712	0.051342
134	0.231152	0.176357	0.300264	0.805339	0.045086	0.051085
135	0.234850	0.182414	0.287982	0.822266	0.044554	0.050830
136	0.254037	0.199268	0.355510	0.786031	0.044799	0.050575
