gen	best_combined	mean_combined	best_preq	best_gzip	best_id_base	sigma
0	0.221651	0.019799	0.222907	0.478739	0.000703	0.100000
1	0.223010	0.077236	0.226805	0.463257	0.000690	0.099500
2	0.223530	0.141447	0.228875	0.456523	0.000796	0.099003
3	0.225125	0.162610	0.230833	0.455241	0.000734	0.098507
4	0.226861	0.172229	0.228487	0.476095	0.000750	0.098015
5	0.226682	0.179720	0.227986	0.478577	0.000741	0.097525
6	0.228449	0.187095	0.229646	0.479553	0.000656	0.097037
7	0.228328	0.187408	0.228988	0.484802	0.000943	0.096552
8	0.227571	0.179298	0.233033	0.456441	0.000759	0.096069
9	0.229790	0.188846	0.231191	0.477946	0.000927	0.095589
10	0.232265	0.187850	0.234646	0.471436	0.000936	0.095111
11	0.232634	0.190351	0.239749	0.450907	0.000921	0.094635
12	0.233443	0.190544	0.236447	0.468018	0.000923	0.094162
13	0.232869	0.189445	0.238280	0.457133	0.000904	0.093691
14	0.232722	0.178053	0.237929	0.457926	0.000909	0.093223
15	0.234119	0.182099	0.234566	0.487651	0.000877	0.092757
16	0.236435	0.187389	0.237659	0.479675	0.000870	0.092293
17	0.235473	0.190849	0.236882	0.478149	0.000849	0.091832
18	0.236105	0.181031	0.238084	0.474162	0.000861	0.091372
19	0.237071	0.188745	0.237413	0.489258	0.000842	0.090916
20	0.238114	0.185686	0.241000	0.468953	0.000841	0.090461
21	0.237334	0.184104	0.237389	0.495687	0.000819	0.090009
22	0.238597	0.187057	0.239505	0.482564	0.000955	0.089559
23	0.238693	0.188285	0.239432	0.484273	0.000833	0.089111
24	0.237015	0.184843	0.242103	0.458781	0.001084	0.088665
25	0.238288	0.185311	0.247316	0.445455	0.000951	0.088222
26	0.239223	0.186747	0.243957	0.460409	0.000957	0.087781
27	0.239206	0.186774	0.242147	0.468730	0.000995	0.087342
28	0.239875	0.197531	0.240413	0.486613	0.000825	0.086905
29	0.239550	0.189142	0.242492	0.468750	0.000926	0.086471
30	0.241040	0.194320	0.242116	0.481120	0.000809	0.086038
31	0.240160	0.194533	0.244516	0.462077	0.000942	0.085608
32	0.242703	0.202655	0.246633	0.464152	0.000989	0.085180
33	0.241301	0.200734	0.247527	0.454854	0.000990	0.084754
34	0.241000	0.203830	0.248640	0.450033	0.000991	0.084331
35	0.241291	0.198484	0.241863	0.486247	0.000931	0.083909
36	0.240616	0.202490	0.241611	0.481832	0.000843	0.083489
37	0.241914	0.203271	0.243346	0.478271	0.000861	0.083072
38	0.241899	0.200648	0.245389	0.466146	0.000966	0.082657
39	0.242069	0.198251	0.242615	0.486572	0.000890	0.082243
40	0.242342	0.203331	0.245421	0.468221	0.000972	0.081832
41	0.242128	0.202674	0.245656	0.465983	0.000885	0.081423
42	0.242736	0.207895	0.246551	0.464681	0.000939	0.081016
43	0.242752	0.207922	0.246259	0.466125	0.000983	0.080611
44	0.243803	0.207714	0.247140	0.467021	0.000913	0.080208
45	0.244088	0.206202	0.248345	0.462809	0.000896	0.079807
46	0.243724	0.207638	0.247287	0.465922	0.000926	0.079408
47	0.245557	0.205242	0.251602	0.455892	0.001130	0.079010
48	0.245734	0.208011	0.251356	0.457458	0.001109	0.078615
49	0.245054	0.211239	0.249988	0.460063	0.001119	0.078222
50	0.244433	0.205098	0.251660	0.451721	0.001132	0.077831
51	0.245135	0.204028	0.251369	0.455180	0.001085	0.077442
52	0.245339	0.203281	0.251509	0.455424	0.001138	0.077055
53	0.245524	0.203874	0.251906	0.454692	0.001118	0.076670
54	0.245681	0.205814	0.251135	0.458089	0.001140	0.076286
55	0.246797	0.213279	0.247107	0.489990	0.001127	0.075905
56	0.247572	0.201899	0.248177	0.486023	0.001129	0.075525
57	0.246648	0.206456	0.247133	0.487467	0.001167	0.075148
58	0.247072	0.201777	0.247164	0.494548	0.001265	0.074772
59	0.245410	0.208388	0.245442	0.496765	0.001136	0.074398
60	0.247809	0.206096	0.248418	0.485982	0.001108	0.074026
61	0.250621	0.199157	0.255974	0.458883	0.001339	0.073656
62	0.250961	0.204533	0.254910	0.464661	0.001349	0.073288
63	0.250602	0.195222	0.251111	0.487264	0.001364	0.072921
64	0.251174	0.194358	0.252598	0.478739	0.001357	0.072557
65	0.250747	0.202762	0.256384	0.457825	0.001327	0.072194
66	0.250971	0.201211	0.252262	0.479736	0.001329	0.071833
67	0.250441	0.198553	0.255068	0.461731	0.001352	0.071474
68	0.250130	0.201526	0.251034	0.483012	0.001248	0.071116
69	0.250659	0.193284	0.255340	0.461528	0.001354	0.070761
70	0.250520	0.194640	0.255329	0.460999	0.001361	0.070407
71	0.251003	0.188365	0.251238	0.508667	0.001438	0.070055
72	0.251516	0.195532	0.252517	0.482178	0.001153	0.069705
73	0.252597	0.202061	0.255280	0.470927	0.001385	0.069356
74	0.252321	0.196433	0.256496	0.463765	0.001376	0.069009
75	0.251970	0.185264	0.255766	0.465413	0.001365	0.068664
76	0.253231	0.190039	0.255716	0.472046	0.001530	0.068321
77	0.252730	0.183454	0.255403	0.470988	0.001499	0.067979
78	0.253394	0.196888	0.257659	0.463460	0.001295	0.067639
79	0.252953	0.195128	0.256745	0.465495	0.001439	0.067301
80	0.253797	0.196600	0.256417	0.471334	0.001521	0.066965
81	0.253204	0.186893	0.258797	0.458191	0.001300	0.066630
82	0.253417	0.191568	0.256436	0.469218	0.001414	0.066297
83	0.253249	0.192640	0.256092	0.470113	0.001412	0.065965
84	0.253797	0.190004	0.257869	0.464315	0.001299	0.065635
85	0.253525	0.199390	0.253851	0.489868	0.001298	0.065307
86	0.253456	0.197227	0.254843	0.479106	0.001363	0.064981
87	0.253903	0.198568	0.255967	0.474548	0.001324	0.064656
88	0.253627	0.193948	0.256710	0.468913	0.001444	0.064333
89	0.253647	0.194925	0.255756	0.474264	0.001368	0.064011
90	0.253487	0.202933	0.253488	0.500590	0.001272	0.063691
91	0.255690	0.194853	0.257147	0.478678	0.001393	0.063372
92	0.254625	0.194118	0.256227	0.477600	0.001528	0.063056
93	0.255405	0.197121	0.257931	0.471944	0.001381	0.062740
94	0.254960	0.198258	0.255330	0.489237	0.001462	0.062427
95	0.254734	0.194331	0.256404	0.477132	0.001436	0.062114
96	0.254499	0.200188	0.256714	0.473674	0.001431	0.061804
97	0.255024	0.202010	0.255287	0.490906	0.001370	0.061495
98	0.254784	0.186405	0.256967	0.473877	0.001427	0.061187
99	0.255183	0.204056	0.255265	0.494954	0.001531	0.060881
100	0.255309	0.197006	0.256906	0.477661	0.001460	0.060577
101	0.255168	0.202728	0.256247	0.481628	0.001379	0.060274
102	0.256081	0.184341	0.258782	0.471029	0.001462	0.059973
103	0.255363	0.201817	0.258429	0.469096	0.001443	0.059673
104	0.255160	0.198245	0.256617	0.478658	0.001468	0.059375
105	0.255686	0.198145	0.260096	0.463013	0.001263	0.059078
106	0.255790	0.192031	0.259791	0.464762	0.001388	0.058782
107	0.257185	0.205116	0.258430	0.480347	0.001294	0.058488
108	0.255826	0.200240	0.258846	0.469360	0.001396	0.058196
109	0.256223	0.197235	0.257245	0.482157	0.001249	0.057905
110	0.256800	0.192138	0.258433	0.477478	0.001430	0.057615
