gen	best_combined	mean_combined	best_preq	best_gzip	best_id_base	sigma
98	0.960867	0.869956	0.971575	0.270223	0.107762	0.061187
99	0.975341	0.903873	1.006919	0.249512	0.113396	0.060881
100	0.999111	0.921745	1.040370	0.243103	0.118053	0.060577
101	1.012269	0.947404	1.039343	0.254049	0.118597	0.060274
102	1.042790	0.960769	1.071690	0.253235	0.122338	0.059973
103	1.074395	0.970088	1.120728	0.241882	0.127874	0.059673
104	1.069357	0.965887	1.096514	0.255208	0.125418	0.059375
105	1.092159	1.002371	1.098950	0.277730	0.127368	0.059078
106	1.107743	1.009136	1.122993	0.266927	0.131143	0.058782
107	1.123949	1.025114	1.124175	0.304016	0.130663	0.058488
108	1.130334	1.028406	1.133546	0.284932	0.131838	0.058196
109	1.164418	1.047940	1.175758	0.272156	0.137157	0.057905
110	1.152137	1.053341	1.162868	0.272766	0.135961	0.057615
111	1.167627	1.074693	1.171965	0.282776	0.138384	0.057327
112	1.171155	1.074267	1.177164	0.279765	0.138422	0.057041
113	1.182104	1.082617	1.183699	0.289612	0.138451	0.056756
114	1.202437	1.104906	1.203808	0.309550	0.143059	0.056472
115	1.214829	1.109181	1.215190	0.295125	0.144407	0.056189
116	1.258473	1.129852	1.259709	0.291138	0.148399	0.055908
117	1.272515	1.143276	1.286465	0.270467	0.151251	0.055629
118	1.298450	1.184041	1.298463	0.299093	0.152603	0.055351
119	1.331926	1.199862	1.333295	0.290934	0.156962	0.055074
120	1.338388	1.211563	1.350831	0.327209	0.159444	0.054799
121	1.362704	1.238773	1.408679	0.351522	0.167560	0.054525
122	1.388688	1.257235	1.455445	0.361287	0.174756	0.054252
123	1.450866	1.284914	1.520896	0.361410	0.178515	0.053981
124	1.564065	1.307437	1.655708	0.367493	0.193802	0.053711
125	1.557958	1.354726	1.683715	0.378805	0.204251	0.053442
126	1.638664	1.373967	1.804655	0.387858	0.212184	0.053175
127	1.695027	1.453365	1.790263	0.366130	0.207845	0.052909
128	1.675950	1.461471	1.857661	0.390747	0.227876	0.052645
129	1.820854	1.519354	1.940308	0.371297	0.232568	0.052381
130	1.881779	1.579955	2.024304	0.376424	0.241976	0.052120
131	1.992109	1.741895	2.097354	0.364176	0.251184	0.051859
132	2.145156	1.815983	2.218287	0.351786	0.266331	0.051600
133	2.185813	1.915314	2.272997	0.355937	0.271618	0.051342
134	2.331866	2.018396	2.371040	0.336507	0.280210	0.051085
135	2.368975	2.088738	2.390902	0.327148	0.279750	0.050830
136	2.413478	2.190908	2.443643	0.331523	0.288405	0.050575
137	2.491535	2.247861	2.515119	0.327454	0.291860	0.050322
138	2.538524	2.290035	2.540869	0.308594	0.296574	0.050071
139	2.653260	2.392578	2.655409	0.291951	0.307703	0.049821
140	2.657447	2.460205	2.663219	0.286825	0.307670	0.049571
141	2.691694	2.498288	2.738254	0.262960	0.314982	0.049324
142	2.684056	2.507967	2.699842	0.278341	0.310548	0.049077
143	2.684240	2.530050	2.693932	0.283020	0.309387	0.048832
144	2.690089	2.526884	2.714287	0.273234	0.312808	0.048587
145	2.703389	2.536226	2.746199	0.264547	0.314853	0.048344
146	2.667300	2.538543	2.702981	0.267395	0.314021	0.048103
147	2.674103	2.533996	2.679455	0.287354	0.310449	0.047862
148	2.691583	2.549937	2.696594	0.287801	0.310437	0.047623
149	2.721977	2.547650	2.737835	0.278442	0.312907	0.047385
150	2.748465	2.552736	2.803164	0.260295	0.319779	0.047148
151	2.697466	2.568093	2.750211	0.260640	0.317296	0.046912
152	2.695248	2.568942	2.695485	0.302653	0.309639	0.046678
153	2.750835	2.558773	2.771085	0.275777	0.316371	0.046444
154	2.703508	2.550128	2.716910	0.280111	0.313890	0.046212
155	2.724565	2.560940	2.769987	0.263631	0.317040	0.045981
156	2.709616	2.557746	2.719282	0.283122	0.316892	0.045751
157	2.730555	2.578624	2.790259	0.258403	0.319366	0.045522
158	2.728916	2.545532	2.732273	0.309916	0.314587	0.045295
159	2.727421	2.565634	2.750954	0.273783	0.317378	0.045068
160	2.701339	2.558013	2.701421	0.301554	0.316258	0.044843
161	2.717322	2.562514	2.746412	0.270813	0.322128	0.044619
162	2.721669	2.585745	2.727859	0.286519	0.317295	0.044396
163	2.765333	2.585616	2.818618	0.260925	0.327169	0.044174
164	2.771538	2.591546	2.809080	0.267192	0.325025	0.043953
165	2.752182	2.605450	2.754489	0.308187	0.327864	0.043733
166	2.814021	2.583310	2.823963	0.283203	0.325917	0.043514
167	2.764078	2.593163	2.764812	0.295390	0.328540	0.043297
168	2.784594	2.605936	2.797261	0.280945	0.324370	0.043080
169	2.769996	2.611130	2.772062	0.292277	0.321768	0.042865
170	2.760126	2.610620	2.769783	0.283285	0.323730	0.042650
171	2.794183	2.604747	2.794204	0.299235	0.326216	0.042437
172	2.749403	2.601443	2.749784	0.296672	0.324098	0.042225
173	2.778710	2.597151	2.783025	0.288859	0.328247	0.042014
174	2.735214	2.606298	2.735295	0.298462	0.323202	0.041804
175	2.828295	2.610063	2.831994	0.289775	0.328402	0.041595
176	2.824291	2.608735	2.834148	0.283305	0.328728	0.041387
177	2.765330	2.617303	2.784804	0.276306	0.325370	0.041180
178	2.742689	2.596497	2.754429	0.281514	0.323142	0.040974
179	2.772882	2.614567	2.794837	0.274882	0.324914	0.040769
180	2.781642	2.594476	2.825692	0.264547	0.326711	0.040565
181	2.773249	2.624300	2.803565	0.270508	0.328410	0.040362
182	2.818854	2.627260	2.818995	0.302002	0.330873	0.040161
183	2.780335	2.625775	2.795271	0.279297	0.323562	0.039960
184	2.791490	2.621614	2.803492	0.281474	0.324487	0.039760
