gen	best_combined	mean_combined	best_preq	best_gzip	best_id_base	sigma
0	0.055320	0.034043	0.091222	0.700033	0.000012	0.100000
1	0.080476	0.047461	0.081768	0.535685	0.000943	0.099500
2	0.081278	0.053684	0.082428	0.533529	0.000912	0.099003
