gen	best_combined	mean_combined	best_preq	best_gzip	best_id_base	sigma
268	1.968987	1.800065	2.125714	0.621724	0.270289	0.026097
269	1.915524	1.804390	2.079251	0.618998	0.274851	0.025966
270	1.909840	1.807669	2.078772	0.617655	0.270462	0.025836
271	1.934407	1.814371	2.065154	0.627665	0.269745	0.025707
272	1.999383	1.811506	2.070853	0.646993	0.271710	0.025579
273	1.983958	1.823381	2.191826	0.610718	0.282892	0.025451
274	1.958152	1.841339	2.072247	0.632690	0.273708	0.025324
275	2.017248	1.853083	2.192205	0.618429	0.276141	0.025197
276	1.998848	1.881899	2.173021	0.618245	0.281558	0.025071
277	2.092722	1.900199	2.184122	0.641520	0.282634	0.024946
278	2.033204	1.920380	2.208447	0.618673	0.291296	0.024821
279	2.088542	1.927532	2.185561	0.639730	0.288487	0.024697
280	2.085038	1.943028	2.212573	0.631083	0.290099	0.024573
281	2.117188	1.957843	2.170650	0.655334	0.281194	0.024450
282	2.094731	1.960697	2.198325	0.637858	0.288497	0.024328
283	2.115999	1.967159	2.293284	0.619771	0.286056	0.024206
284	2.140343	1.971706	2.207769	0.650187	0.280735	0.024085
285	2.128958	1.975308	2.214064	0.644002	0.282197	0.023965
286	2.095367	1.962227	2.205492	0.635986	0.277946	0.023845
287	2.116688	1.976489	2.193956	0.646444	0.288252	0.023726
288	2.134006	1.976639	2.248960	0.635213	0.280548	0.023607
289	2.163450	1.994784	2.295540	0.631144	0.285005	0.023489
290	2.119882	1.993457	2.190486	0.648804	0.277771	0.023372
291	2.143707	1.999826	2.211632	0.650045	0.277346	0.023255
292	2.146163	2.017911	2.192709	0.658569	0.283490	0.023139
293	2.124428	2.020354	2.220273	0.640584	0.282080	0.023023
294	2.151996	2.031184	2.246588	0.641337	0.281815	0.022908
295	2.191101	2.045853	2.277334	0.644430	0.287196	0.022793
296	2.182875	2.048054	2.240776	0.654236	0.282954	0.022679
297	2.224895	2.054558	2.250371	0.669820	0.281811	0.022566
298	2.209622	2.070852	2.318531	0.637960	0.294006	0.022453
299	2.202916	2.070956	2.301470	0.640828	0.298561	0.022341
300	2.214919	2.080040	2.315548	0.640381	0.290841	0.022229
301	2.219769	2.087184	2.324457	0.639282	0.290643	0.022118
302	2.259088	2.092476	2.315712	0.655497	0.285971	0.022007
303	2.263605	2.091093	2.303843	0.662455	0.284385	0.021897
304	2.226576	2.093629	2.295214	0.650716	0.283844	0.021788
305	2.246740	2.093302	2.328628	0.646484	0.289661	0.021679
306	2.226793	2.104648	2.270918	0.660380	0.282335	0.021571
307	2.245265	2.110102	2.307590	0.653198	0.291313	0.021463
308	2.240914	2.115873	2.330561	0.643982	0.291413	0.021355
309	2.252131	2.112629	2.283243	0.666870	0.280889	0.021249
310	2.317430	2.118849	2.364646	0.659831	0.283619	0.021142
311	2.268789	2.130472	2.387873	0.636027	0.294958	0.021037
312	2.275561	2.125679	2.348082	0.649902	0.282564	0.020932
313	2.251790	2.137435	2.371219	0.635701	0.290588	0.020827
314	2.312569	2.158505	2.370533	0.655497	0.283682	0.020723
315	2.302723	2.144770	2.416603	0.637858	0.295020	0.020619
316	2.263340	2.141583	2.377081	0.637370	0.289752	0.020516
317	2.256642	2.147329	2.346451	0.644124	0.282704	0.020413
318	2.264915	2.157791	2.359048	0.642924	0.286668	0.020311
319	2.310082	2.160197	2.343271	0.666219	0.282247	0.020210
320	2.274976	2.148452	2.333380	0.654968	0.282251	0.020109
321	2.286106	2.151621	2.391570	0.639933	0.286985	0.020008
322	2.311347	2.160104	2.390584	0.648071	0.291057	0.019908
323	2.283385	2.160864	2.464646	0.621826	0.294829	0.019809
324	2.301557	2.153473	2.414085	0.638204	0.291920	0.019710
325	2.312709	2.160674	2.415956	0.640889	0.291486	0.019611
326	2.263645	2.152125	2.373649	0.638387	0.286040	0.019513
327	2.291576	2.152860	2.420493	0.633830	0.290437	0.019415
328	2.303801	2.152703	2.357352	0.657125	0.286417	0.019318
329	2.277774	2.157277	2.334340	0.655701	0.285566	0.019222
330	2.324063	2.167812	2.422136	0.642497	0.294403	0.019126
331	2.306085	2.164671	2.424926	0.636597	0.297605	0.019030
332	2.294839	2.151816	2.427804	0.632874	0.296281	0.018935
333	2.339497	2.158330	2.386676	0.660034	0.285667	0.018840
334	2.322895	2.160978	2.383790	0.654500	0.285980	0.018746
335	2.330109	2.162867	2.400263	0.651286	0.292915	0.018652
336	2.298408	2.168646	2.367432	0.651347	0.286065	0.018559
337	2.289206	2.169531	2.334709	0.660319	0.286015	0.018466
338	2.289932	2.171212	2.352104	0.653707	0.287898	0.018374
339	2.318532	2.176926	2.371243	0.657593	0.286674	0.018282
340	2.295457	2.172688	2.372156	0.648722	0.288801	0.018191
341	2.289830	2.171121	2.387017	0.642334	0.292043	0.018100
342	2.315044	2.176894	2.373071	0.655497	0.286068	0.018009
343	2.265017	2.168618	2.288886	0.671041	0.279187	0.017919
344	2.287397	2.161432	2.370574	0.646545	0.288893	0.017830
345	2.309551	2.175776	2.372704	0.653544	0.288236	0.017740
346	2.301520	2.164877	2.389615	0.645182	0.288996	0.017652
347	2.307245	2.176614	2.398659	0.644246	0.292425	0.017563
348	2.291611	2.177838	2.418179	0.634420	0.295790	0.017476
349	2.317140	2.185612	2.444629	0.634542	0.294832	0.017388
350	2.303646	2.178552	2.378706	0.649353	0.289932	0.017301
351	2.317964	2.171147	2.383790	0.652669	0.288609	0.017215
352	2.301316	2.172202	2.356413	0.656494	0.286050	0.017129
353	2.283777	2.171437	2.395210	0.638265	0.292202	0.017043
354	2.287540	2.169186	2.307334	0.673747	0.278561	0.016958
355	2.300598	2.167088	2.390533	0.644613	0.288122	0.016873
356	2.298911	2.169793	2.365915	0.652059	0.287718	0.016789
357	2.276727	2.161169	2.333425	0.655640	0.285120	0.016705
358	2.277536	2.170211	2.360225	0.646586	0.287777	0.016621
359	2.319233	2.174506	2.414018	0.643392	0.293040	0.016538
360	2.334058	2.184942	2.378223	0.661275	0.286717	0.016455
361	2.341770	2.182004	2.398848	0.656108	0.287889	0.016373
362	2.350222	2.192406	2.431049	0.647990	0.292204	0.016291
363	2.312880	2.182119	2.389851	0.648824	0.286856	0.016210
364	2.283620	2.186807	2.382157	0.641866	0.289134	0.016129
365	2.321609	2.187375	2.467179	0.630249	0.296338	0.016048
366	2.294047	2.179170	2.363878	0.651021	0.286131	0.015968
367	2.297350	2.186857	2.347919	0.658264	0.285064	0.015888
368	2.346681	2.181012	2.411191	0.653422	0.289119	0.015809
369	2.337331	2.190210	2.410658	0.650289	0.289225	0.015730
370	2.310732	2.185240	2.398312	0.645447	0.289654	0.015651
371	2.296167	2.182525	2.349694	0.657064	0.285816	0.015573
372	2.301996	2.187441	2.379473	0.648539	0.288803	0.015495
373	2.295230	2.193374	2.425416	0.633565	0.292400	0.015417
374	2.303611	2.189971	2.317566	0.678019	0.277541	0.015340
375	2.294003	2.186449	2.415671	0.635701	0.293457	0.015264
376	2.317195	2.182250	2.432174	0.637756	0.293483	0.015187
377	2.316860	2.184923	2.433058	0.637431	0.292103	0.015111
378	2.295989	2.188000	2.365763	0.651062	0.285442	0.015036
379	2.320345	2.189205	2.412964	0.644043	0.290577	0.014961
380	2.285239	2.186498	2.392497	0.639425	0.291003	0.014886
381	2.297275	2.186994	2.406660	0.638997	0.291524	0.014811
382	2.298388	2.190269	2.371878	0.649821	0.286439	0.014737
383	2.330566	2.187968	2.402169	0.650798	0.288678	0.014664
384	2.306097	2.180520	2.394901	0.645020	0.289810	0.014590
385	2.352984	2.193179	2.409692	0.656352	0.288289	0.014517
386	2.293636	2.191302	2.375432	0.647054	0.287490	0.014445
387	2.348840	2.195848	2.378771	0.668172	0.282831	0.014372
388	2.337006	2.195907	2.381414	0.661194	0.285347	0.014301
389	2.388928	2.194933	2.491347	0.642049	0.296030	0.014229
390	2.304899	2.191379	2.432039	0.634460	0.291544	0.014158
391	2.312031	2.196972	2.364543	0.657613	0.285248	0.014087
392	2.331786	2.193497	2.403547	0.650757	0.287239	0.014017
393	2.310165	2.185735	2.374688	0.653056	0.286276	0.013947
394	2.306765	2.184966	2.374114	0.652018	0.287469	0.013877
395	2.317218	2.186006	2.385983	0.651632	0.286985	0.013808
396	2.294708	2.192908	2.389595	0.643066	0.288828	0.013739
397	2.333567	2.191992	2.422416	0.645325	0.289891	0.013670
398	2.342867	2.182366	2.411978	0.651774	0.288811	0.013601
399	2.296874	2.180236	2.334769	0.663818	0.278276	0.013533
400	2.318164	2.185604	2.479069	0.626729	0.297981	0.013466
401	2.339233	2.189067	2.448048	0.639689	0.290925	0.013398
402	2.290192	2.181011	2.379719	0.644613	0.287816	0.013331
403	2.330623	2.186315	2.409380	0.648438	0.289299	0.013265
404	2.342333	2.190674	2.428036	0.646383	0.289870	0.013199
405	2.317270	2.191918	2.347912	0.667582	0.282237	0.013133
406	2.307801	2.195828	2.422314	0.637756	0.290747	0.013067
407	2.309637	2.181416	2.417817	0.639486	0.290749	0.013002
408	2.322394	2.194731	2.406647	0.646606	0.289649	0.012937
409	2.338997	2.199227	2.388873	0.658915	0.286202	0.012872
410	2.319528	2.192220	2.383631	0.653300	0.286361	0.012807
411	2.331910	2.195185	2.382134	0.658712	0.285058	0.012743
412	2.305979	2.190440	2.349613	0.661275	0.283686	0.012680
413	2.321544	2.192603	2.464411	0.630880	0.295401	0.012616
414	2.354833	2.199368	2.393376	0.663961	0.286268	0.012553
415	2.313834	2.196201	2.366949	0.657389	0.284982	0.012490
416	2.345544	2.196392	2.467295	0.636373	0.292349	0.012428
417	2.344829	2.196268	2.428581	0.647013	0.288239	0.012366
418	2.317710	2.185517	2.384392	0.652364	0.285145	0.012304
419	2.326602	2.192003	2.435576	0.639486	0.291082	0.012243
420	2.337184	2.188776	2.448166	0.639079	0.293209	0.012181
421	2.294665	2.180584	2.333430	0.663391	0.281354	0.012120
422	2.310175	2.191472	2.421607	0.638611	0.291532	0.012060
423	2.285752	2.189063	2.314918	0.668152	0.279750	0.012000
424	2.297987	2.195903	2.394889	0.642517	0.290221	0.011940
425	2.335812	2.185976	2.410560	0.649801	0.289332	0.011880
426	2.299107	2.190609	2.394661	0.642924	0.289897	0.011820
427	2.324299	2.189283	2.443921	0.636637	0.290997	0.011761
428	2.326554	2.199307	2.428312	0.641479	0.291365	0.011702
429	2.313965	2.199491	2.418581	0.640523	0.290866	0.011644
430	2.348591	2.202894	2.425805	0.649129	0.290680	0.011586
431	2.295420	2.195048	2.370091	0.649394	0.285977	0.011528
432	2.382330	2.195261	2.469766	0.646301	0.291518	0.011470
433	2.342042	2.197509	2.398274	0.656433	0.287680	0.011413
434	2.340137	2.188255	2.403277	0.653849	0.285407	0.011356
