gen	best_combined	mean_combined	best_preq	best_gzip	best_id_base	sigma
222	0.255509	0.190437	0.255514	0.698690	0.001666	0.032864
223	0.255285	0.182732	0.259646	0.663188	0.001552	0.032700
224	0.255714	0.195703	0.256669	0.682739	0.001532	0.032536
225	0.256169	0.190014	0.257712	0.678080	0.001665	0.032374
226	0.256697	0.184494	0.256711	0.697896	0.001514	0.032212
227	0.256479	0.187527	0.257031	0.686890	0.001512	0.032051
228	0.257145	0.183198	0.257603	0.688070	0.001593	0.031891
229	0.256619	0.196189	0.256932	0.690125	0.001576	0.031731
230	0.257524	0.186500	0.259200	0.677226	0.001577	0.031572
231	0.257379	0.187964	0.258875	0.678467	0.001449	0.031415
232	0.257466	0.190644	0.259718	0.673604	0.001612	0.031258
233	0.257710	0.197764	0.259864	0.674194	0.001518	0.031101
234	0.257304	0.194263	0.259754	0.672465	0.001459	0.030946
235	0.257912	0.193350	0.258872	0.682760	0.001520	0.030791
236	0.258421	0.195534	0.260731	0.673319	0.001533	0.030637
237	0.257677	0.183928	0.258496	0.684062	0.001550	0.030484
238	0.257428	0.201118	0.257526	0.694499	0.001722	0.030331
239	0.257929	0.187036	0.259238	0.679871	0.001542	0.030180
240	0.258172	0.195278	0.259897	0.676921	0.001494	0.030029
241	0.258196	0.194072	0.258199	0.701050	0.001569	0.029879
242	0.258431	0.182949	0.258431	0.699748	0.001600	0.029729
243	0.260154	0.194249	0.261652	0.678569	0.001693	0.029581
244	0.259822	0.199478	0.261647	0.676331	0.001634	0.029433
245	0.260108	0.196872	0.262064	0.675517	0.001766	0.029286
246	0.260002	0.196824	0.260143	0.693420	0.001742	0.029139
247	0.259308	0.186019	0.260195	0.683472	0.001713	0.028994
248	0.259346	0.199275	0.260929	0.677938	0.001637	0.028849
249	0.260210	0.199214	0.264221	0.665019	0.001513	0.028704
250	0.259766	0.191503	0.259859	0.694641	0.001696	0.028561
251	0.260454	0.188326	0.262536	0.674764	0.001515	0.028418
252	0.260669	0.203622	0.261349	0.685567	0.001723	0.028276
253	0.260294	0.188999	0.261954	0.677450	0.001671	0.028135
254	0.260449	0.188706	0.262074	0.677694	0.001714	0.027994
255	0.260700	0.184802	0.261689	0.682597	0.001675	0.027854
256	0.261302	0.204710	0.263020	0.677104	0.001487	0.027715
257	0.260947	0.193589	0.261991	0.682129	0.001636	0.027576
258	0.260806	0.191327	0.262696	0.675964	0.001489	0.027438
259	0.261670	0.189779	0.263564	0.675985	0.001727	0.027301
260	0.261010	0.197601	0.262139	0.681417	0.001611	0.027164
261	0.261076	0.199981	0.262927	0.676229	0.001587	0.027029
262	0.260740	0.198375	0.262310	0.678080	0.001495	0.026893
263	0.261420	0.194144	0.261892	0.687988	0.001620	0.026759
264	0.261231	0.203026	0.262622	0.679382	0.001596	0.026625
265	0.260859	0.200945	0.261668	0.684265	0.001463	0.026492
266	0.261097	0.201235	0.262679	0.678019	0.001700	0.026360
267	0.261260	0.205749	0.264767	0.667338	0.001799	0.026228
268	0.261655	0.215917	0.264444	0.670878	0.001693	0.026097
269	0.261442	0.204962	0.263865	0.672831	0.001787	0.025966
270	0.261408	0.211819	0.262722	0.679972	0.001647	0.025836
271	0.261240	0.213231	0.262838	0.677917	0.001644	0.025707
272	0.261107	0.201484	0.262398	0.680135	0.001724	0.025579
273	0.261198	0.194781	0.263627	0.672791	0.001701	0.025451
274	0.261052	0.199353	0.262944	0.675964	0.001639	0.025324
275	0.261619	0.201423	0.262205	0.686625	0.001611	0.025197
276	0.261534	0.210077	0.263734	0.674113	0.001801	0.025071
277	0.261346	0.219782	0.261495	0.693258	0.001730	0.024946
278	0.261960	0.211640	0.264234	0.673706	0.001944	0.024821
279	0.261453	0.208396	0.263370	0.675822	0.001899	0.024697
280	0.262329	0.217115	0.262389	0.695719	0.001745	0.024573
281	0.262087	0.214479	0.265843	0.666260	0.002048	0.024450
282	0.262071	0.217130	0.262343	0.690898	0.001787	0.024328
283	0.262283	0.215794	0.263087	0.684347	0.001643	0.024206
284	0.262171	0.219882	0.263048	0.683655	0.001915	0.024085
285	0.262273	0.219220	0.262711	0.688456	0.001810	0.023965
286	0.262028	0.222083	0.262616	0.686605	0.001836	0.023845
287	0.262203	0.214153	0.263556	0.679708	0.001600	0.023726
288	0.262169	0.220759	0.263323	0.681254	0.001688	0.023607
289	0.262528	0.217760	0.262920	0.689067	0.001786	0.023489
290	0.262572	0.226666	0.264013	0.679077	0.002528	0.023372
291	0.263181	0.212333	0.263233	0.696045	0.002547	0.023255
292	0.262974	0.223354	0.264035	0.682048	0.002652	0.023139
293	0.264304	0.234266	0.266091	0.676778	0.002349	0.023023
294	0.264042	0.229876	0.266135	0.674866	0.001968	0.022908
295	0.263818	0.228678	0.264767	0.683044	0.001945	0.022793
296	0.264343	0.234088	0.266035	0.677409	0.002072	0.022679
297	0.263249	0.227906	0.264733	0.678792	0.002010	0.022566
298	0.264554	0.233135	0.265321	0.684774	0.002701	0.022453
299	0.265461	0.231145	0.265461	0.699931	0.003075	0.022341
300	0.265932	0.232312	0.265983	0.703918	0.003244	0.022229
301	0.266178	0.226352	0.267245	0.682109	0.003003	0.022118
302	0.269054	0.239871	0.269090	0.703247	0.003378	0.022007
303	0.269567	0.239848	0.270713	0.718424	0.003622	0.021897
304	0.271330	0.244820	0.271374	0.696391	0.003374	0.021788
305	0.273319	0.241854	0.273457	0.706360	0.003812	0.021679
306	0.272398	0.242585	0.272432	0.703166	0.003732	0.021571
307	0.272778	0.237956	0.273108	0.709839	0.003846	0.021463
308	0.274927	0.235644	0.274948	0.702474	0.003953	0.021355
309	0.277269	0.232268	0.278250	0.683187	0.004210	0.021249
310	0.278620	0.229699	0.279032	0.689128	0.004123	0.021142
311	0.280204	0.240475	0.280492	0.690938	0.004266	0.021037
312	0.276595	0.235416	0.277331	0.685425	0.004005	0.020932
313	0.278407	0.243320	0.278578	0.692993	0.004123	0.020827
314	0.279522	0.237691	0.280460	0.683634	0.004296	0.020723
315	0.279579	0.234641	0.281480	0.676717	0.004363	0.020619
316	0.280034	0.235320	0.281574	0.679057	0.004377	0.020516
317	0.278869	0.233874	0.278905	0.703186	0.004884	0.020413
318	0.278316	0.240348	0.278427	0.694356	0.004821	0.020311
319	0.282226	0.246452	0.283645	0.679972	0.004432	0.020210
320	0.282531	0.242416	0.284012	0.679545	0.004591	0.020109
321	0.282277	0.241097	0.282334	0.695984	0.004410	0.020008
322	0.283268	0.240383	0.283331	0.695801	0.004470	0.019908
323	0.280845	0.237261	0.282656	0.722677	0.005419	0.019809
324	0.285051	0.233165	0.285385	0.690328	0.004524	0.019710
325	0.284162	0.234718	0.284848	0.713888	0.004821	0.019611
326	0.282610	0.242599	0.283152	0.712382	0.004732	0.019513
327	0.286705	0.235619	0.287023	0.690592	0.004887	0.019415
328	0.285056	0.237443	0.285448	0.689514	0.004577	0.019318
329	0.284171	0.239677	0.284562	0.689514	0.004695	0.019222
330	0.285452	0.238974	0.286051	0.687052	0.005041	0.019126
331	0.284678	0.240450	0.284745	0.695658	0.004905	0.019030
332	0.286886	0.230516	0.287844	0.683675	0.004941	0.018935
333	0.296326	0.243734	0.296466	0.693848	0.005520	0.018840
334	0.286304	0.246277	0.289503	0.670186	0.004584	0.018746
335	0.290400	0.245410	0.290538	0.693827	0.005219	0.018652
336	0.289124	0.243972	0.289159	0.696899	0.005095	0.018559
337	0.290415	0.234058	0.295072	0.664327	0.005160	0.018466
338	0.292198	0.241457	0.292675	0.688578	0.005347	0.018374
339	0.292787	0.240154	0.292833	0.696452	0.005361	0.018282
340	0.291577	0.240145	0.292378	0.685181	0.005746	0.018191
341	0.296928	0.236411	0.299375	0.674377	0.005480	0.018100
342	0.292280	0.246986	0.292282	0.699280	0.005212	0.018009
343	0.294243	0.234378	0.295780	0.679586	0.005451	0.017919
344	0.291493	0.235896	0.292328	0.684875	0.005254	0.017830
345	0.291514	0.240838	0.294656	0.670715	0.007704	0.017740
346	0.293045	0.229444	0.293106	0.695903	0.005151	0.017652
347	0.292869	0.236446	0.294970	0.676086	0.005828	0.017563
348	0.293392	0.236507	0.294045	0.686666	0.008237	0.017476
349	0.293304	0.243200	0.294241	0.684021	0.010854	0.017388
350	0.295761	0.238846	0.299672	0.667582	0.010011	0.017301
351	0.296539	0.248878	0.304967	0.652649	0.014526	0.017215
352	0.300406	0.253018	0.304670	0.666423	0.011807	0.017129
353	0.300968	0.249429	0.303382	0.674723	0.008835	0.017043
354	0.299966	0.253211	0.316948	0.633626	0.014253	0.016958
355	0.303217	0.260862	0.309188	0.660502	0.015093	0.016873
356	0.304484	0.263386	0.307683	0.671082	0.012086	0.016789
357	0.307334	0.260989	0.310239	0.672567	0.014823	0.016705
358	0.315890	0.265477	0.319130	0.671427	0.010820	0.016621
359	0.307240	0.272732	0.313278	0.660543	0.010448	0.016538
360	0.316270	0.271610	0.318368	0.677002	0.009993	0.016455
361	0.318459	0.273790	0.320508	0.677348	0.014258	0.016373
362	0.323108	0.281054	0.324521	0.681315	0.014339	0.016291
363	0.320656	0.280590	0.320960	0.691284	0.011495	0.016210
364	0.329351	0.278819	0.334933	0.663330	0.013325	0.016129
365	0.326926	0.273407	0.334286	0.657796	0.014053	0.016048
366	0.322760	0.280626	0.338202	0.638855	0.011391	0.015968
367	0.324635	0.280003	0.325187	0.711650	0.011335	0.015888
368	0.338036	0.285068	0.338158	0.694621	0.014041	0.015809
369	0.333331	0.290668	0.335796	0.675720	0.014726	0.015730
370	0.335170	0.297445	0.336557	0.681824	0.013902	0.015651
371	0.339983	0.296596	0.339986	0.700887	0.014808	0.015573
372	0.354099	0.304461	0.355740	0.680766	0.014610	0.015495
373	0.349177	0.308254	0.355624	0.661743	0.014644	0.015417
374	0.359021	0.301712	0.362761	0.671204	0.014760	0.015340
375	0.360256	0.303269	0.363763	0.672160	0.014871	0.015264
376	0.362308	0.302921	0.372294	0.653361	0.015638	0.015187
377	0.366589	0.296172	0.373148	0.662333	0.016906	0.015111
378	0.358942	0.302290	0.365814	0.661051	0.017967	0.015036
379	0.360418	0.297455	0.372152	0.649373	0.016435	0.014961
380	0.360656	0.303002	0.371195	0.651998	0.014905	0.014886
381	0.366472	0.304653	0.370946	0.668844	0.018305	0.014811
382	0.362767	0.299784	0.362784	0.701925	0.016007	0.014737
383	0.369662	0.315288	0.377872	0.658081	0.017330	0.014664
384	0.370418	0.310734	0.386723	0.641296	0.017947	0.014590
385	0.375197	0.304379	0.379658	0.669250	0.015626	0.014517
386	0.370509	0.318278	0.381151	0.652405	0.017216	0.014445
387	0.372150	0.318600	0.387348	0.643412	0.021290	0.014372
388	0.372634	0.303919	0.374318	0.681010	0.016550	0.014301
389	0.378329	0.306997	0.404258	0.627177	0.019787	0.014229
390	0.377648	0.321571	0.383592	0.664653	0.018408	0.014158
391	0.376653	0.314532	0.387527	0.652283	0.016899	0.014087
392	0.376505	0.325027	0.380171	0.672160	0.016961	0.014017
393	0.382654	0.323842	0.385610	0.675191	0.025448	0.013947
394	0.388181	0.323959	0.395480	0.661397	0.018848	0.013877
395	0.395556	0.349111	0.396329	0.687500	0.024011	0.013808
396	0.397783	0.348971	0.398318	0.689636	0.023641	0.013739
397	0.398605	0.351986	0.401785	0.674784	0.027130	0.013670
398	0.411412	0.358934	0.416873	0.667521	0.028292	0.013601
399	0.405861	0.367014	0.417629	0.652181	0.027248	0.013533
400	0.413435	0.368746	0.414409	0.686279	0.027762	0.013466
401	0.413388	0.368966	0.413501	0.695312	0.025131	0.013398
402	0.422054	0.374594	0.426346	0.671549	0.027548	0.013331
403	0.423926	0.382097	0.433818	0.657043	0.026274	0.013265
404	0.430163	0.385568	0.436068	0.666972	0.028678	0.013199
405	0.424922	0.383525	0.436842	0.652954	0.030446	0.013133
406	0.427458	0.372214	0.432920	0.668132	0.030612	0.013067
407	0.434455	0.388450	0.435819	0.684163	0.029712	0.013002
408	0.442301	0.393590	0.447148	0.670471	0.030627	0.012937
409	0.447116	0.394192	0.449085	0.681254	0.030626	0.012872
410	0.453246	0.400807	0.454431	0.685547	0.028491	0.012807
411	0.450679	0.395137	0.451430	0.688456	0.030638	0.012743
412	0.460125	0.410310	0.460871	0.688619	0.029317	0.012680
413	0.473450	0.409487	0.475085	0.683390	0.031318	0.012616
414	0.467121	0.411849	0.468367	0.685404	0.029559	0.012553
415	0.473423	0.421317	0.474219	0.711589	0.031085	0.012490
416	0.488709	0.432549	0.490796	0.681539	0.033482	0.012428
417	0.480252	0.429415	0.481883	0.683533	0.033425	0.012366
418	0.477405	0.427637	0.480378	0.677714	0.030223	0.012304
419	0.483176	0.428875	0.483223	0.697205	0.032477	0.012243
420	0.487920	0.430151	0.487966	0.697245	0.032039	0.012181
421	0.502489	0.436111	0.507489	0.671855	0.034744	0.012120
422	0.490886	0.443059	0.492322	0.684713	0.032333	0.012060
423	0.504046	0.441367	0.509194	0.671488	0.033017	0.012000
424	0.495616	0.447029	0.498765	0.677490	0.034678	0.011940
425	0.503722	0.448864	0.513724	0.660339	0.036133	0.011880
426	0.515246	0.457364	0.523160	0.665080	0.036532	0.011820
427	0.516042	0.460185	0.517597	0.684489	0.034885	0.011761
428	0.516437	0.462521	0.517186	0.689229	0.033613	0.011702
429	0.536841	0.473336	0.557437	0.645121	0.039417	0.011644
430	0.541056	0.480061	0.547897	0.668294	0.038542	0.011586
431	0.532730	0.487854	0.543123	0.660685	0.038041	0.011528
432	0.538119	0.493552	0.542316	0.675069	0.038171	0.011470
433	0.557060	0.498143	0.569504	0.657959	0.041155	0.011413
434	0.544871	0.499495	0.554642	0.662292	0.037624	0.011356
