gen	best_combined	mean_combined	best_preq	best_gzip	best_id_base	sigma
122	1.002218	0.775904	1.102746	0.762553	0.170615	0.054252
123	1.019453	0.832575	1.152446	0.750956	0.181514	0.053981
124	1.071685	0.873219	1.402231	0.703349	0.211650	0.053711
125	1.100001	0.930346	1.271880	0.742228	0.183389	0.053442
126	1.173074	0.983678	1.433803	0.723287	0.230570	0.053175
127	1.197097	0.998616	1.408078	0.736043	0.218571	0.052909
128	1.213493	1.028822	1.330340	0.764242	0.190350	0.052645
129	1.251731	1.075177	1.491071	0.731689	0.217573	0.052381
130	1.334211	1.108156	1.576890	0.734375	0.227068	0.052120
131	1.357329	1.172841	1.521913	0.754313	0.220749	0.051859
132	1.429317	1.194667	1.650304	0.742757	0.236242	0.051600
133	1.482092	1.224093	1.812438	0.723124	0.247139	0.051342
134	1.445397	1.222915	1.765629	0.723470	0.245755	0.051085
135	1.493073	1.284136	1.862931	0.716939	0.247336	0.050830
136	1.523501	1.327738	1.773509	0.739746	0.233176	0.050575
137	1.534032	1.366644	1.789288	0.739034	0.232344	0.050322
138	1.568954	1.375467	1.835948	0.737874	0.243232	0.050071
139	1.580464	1.432736	1.948804	0.720540	0.260420	0.049821
140	1.574114	1.431007	1.902583	0.726868	0.246731	0.049571
141	1.621084	1.439908	1.798660	0.758809	0.227015	0.049324
142	1.609487	1.423621	1.815807	0.751770	0.234776	0.049077
143	1.659661	1.445907	1.866015	0.753174	0.233215	0.048832
144	1.684383	1.450656	1.928673	0.745911	0.237554	0.048587
145	1.685192	1.456006	1.963939	0.739339	0.244808	0.048344
146	1.663455	1.466192	1.967873	0.734049	0.248644	0.048103
147	1.665452	1.474661	2.026119	0.724772	0.249661	0.047862
148	1.687184	1.490954	1.936507	0.744995	0.234808	0.047623
149	1.726719	1.488191	1.967117	0.747884	0.241396	0.047385
150	1.675338	1.494376	1.964140	0.737203	0.243979	0.047148
151	1.692972	1.490544	1.966938	0.740458	0.238554	0.046912
152	1.669988	1.487644	2.035923	0.724101	0.246496	0.046678
153	1.660955	1.496416	2.051299	0.720052	0.250970	0.046444
154	1.701140	1.519300	1.982971	0.739258	0.244908	0.046212
155	1.715171	1.512559	2.099503	0.722819	0.249973	0.045981
156	1.728189	1.522769	1.949919	0.751729	0.236311	0.045751
157	1.738982	1.515204	2.039458	0.737081	0.253798	0.045522
158	1.718044	1.536922	2.134554	0.718221	0.257855	0.045295
159	1.738452	1.535237	2.141358	0.720866	0.257638	0.045068
160	1.723316	1.550715	1.924557	0.756002	0.237381	0.044843
161	1.721639	1.556299	2.015882	0.737651	0.250170	0.044619
162	1.737486	1.553433	1.978663	0.748027	0.240274	0.044396
163	1.764929	1.567283	2.031185	0.743978	0.249761	0.044174
164	1.762428	1.542465	2.028634	0.743917	0.243308	0.043953
165	1.756312	1.553471	2.040415	0.740479	0.246184	0.043733
166	1.767316	1.550909	1.903533	0.772929	0.226796	0.043514
167	1.810033	1.543230	2.173515	0.729004	0.257986	0.043297
168	1.797939	1.554192	2.027707	0.751912	0.246130	0.043080
169	1.769915	1.571430	2.014654	0.748210	0.246036	0.042865
170	1.791748	1.577323	2.080425	0.740682	0.250254	0.042650
171	1.758327	1.586084	1.962345	0.756287	0.239121	0.042437
172	1.821610	1.588887	2.011265	0.760986	0.245596	0.042225
173	1.785015	1.593898	2.146383	0.728556	0.262176	0.042014
174	1.810586	1.588248	2.101014	0.740906	0.253882	0.041804
175	1.827427	1.597239	2.124336	0.740255	0.257587	0.041595
176	1.780304	1.591554	2.054773	0.742900	0.246658	0.041387
177	1.832510	1.617010	2.204719	0.728373	0.263045	0.041180
178	1.809637	1.604600	2.108494	0.739421	0.253319	0.040974
179	1.816723	1.624368	2.133823	0.736552	0.253753	0.040769
180	1.787143	1.606554	2.196294	0.721578	0.260574	0.040565
181	1.857850	1.616671	2.268003	0.723674	0.268758	0.040362
182	1.835912	1.656183	2.140674	0.739156	0.259230	0.040161
183	1.849977	1.646455	2.195282	0.732992	0.261240	0.039960
184	1.838728	1.651412	2.114067	0.744344	0.253972	0.039760
185	1.803418	1.645530	2.207096	0.722880	0.266513	0.039561
186	1.859818	1.636121	2.153613	0.741679	0.254819	0.039363
187	1.845590	1.651309	2.098840	0.748576	0.256414	0.039167
188	1.844456	1.661879	2.010461	0.766968	0.242221	0.038971
189	1.832235	1.652935	2.164608	0.734517	0.263031	0.038776
190	1.846401	1.650336	2.078228	0.752726	0.253583	0.038582
191	1.842131	1.659781	2.064898	0.754435	0.251312	0.038389
192	1.848058	1.672588	2.038807	0.761353	0.246816	0.038197
193	1.896992	1.673185	2.127221	0.754272	0.253117	0.038006
194	1.860485	1.651183	2.204476	0.733500	0.259501	0.037816
195	1.892169	1.673286	2.104638	0.757731	0.253631	0.037627
196	1.845254	1.667016	2.165586	0.736837	0.263496	0.037439
197	1.899442	1.676959	2.128520	0.754557	0.257734	0.037252
198	1.879849	1.661440	2.090248	0.757874	0.256016	0.037066
199	1.820650	1.650604	2.000432	0.763204	0.243048	0.036880
200	1.816241	1.656820	1.988187	0.764933	0.238414	0.036696
201	1.855979	1.681584	2.238366	0.727580	0.263969	0.036512
202	1.859977	1.664971	2.129620	0.745931	0.252977	0.036330
203	1.893631	1.658070	2.159739	0.747437	0.255111	0.036148
204	1.868055	1.667726	2.084407	0.756368	0.256679	0.035967
205	1.872668	1.662415	2.097397	0.754781	0.253939	0.035788
206	1.947881	1.678109	2.193100	0.752604	0.262710	0.035609
207	1.879376	1.697256	2.110454	0.753682	0.253828	0.035431
208	1.909825	1.670401	2.206428	0.742533	0.261937	0.035253
209	1.876539	1.702919	2.161265	0.743693	0.258038	0.035077
210	1.909779	1.708177	2.205772	0.742635	0.264976	0.034902
211	1.921370	1.713026	2.159307	0.753357	0.260657	0.034727
212	1.896637	1.698114	2.204176	0.740356	0.264052	0.034554
213	1.856268	1.696244	2.087375	0.753113	0.252740	0.034381
214	1.874865	1.701444	2.210436	0.735229	0.262592	0.034209
215	1.891253	1.711308	2.132202	0.752055	0.253372	0.034038
216	1.847569	1.705800	2.090599	0.750570	0.256537	0.033868
217	1.925119	1.719943	2.267041	0.735636	0.269928	0.033698
218	1.856617	1.694602	2.129388	0.745280	0.257219	0.033530
219	1.854384	1.684726	2.228694	0.728719	0.267174	0.033362
220	1.914877	1.705090	2.179210	0.748291	0.258045	0.033195
221	1.953427	1.711385	2.178423	0.756612	0.260782	0.033029
222	1.883905	1.710253	2.150218	0.747152	0.255937	0.032864
223	1.904012	1.738054	2.262369	0.732544	0.270086	0.032700
224	1.935755	1.730170	2.229105	0.743754	0.271076	0.032536
225	1.930195	1.730301	2.127412	0.761780	0.251109	0.032374
226	1.906691	1.732583	2.209231	0.741455	0.260149	0.032212
227	1.915209	1.734789	2.151010	0.753621	0.255977	0.032051
228	1.925973	1.750962	2.141233	0.757935	0.256071	0.031891
229	1.914314	1.744968	2.189635	0.746318	0.264828	0.031731
230	1.919913	1.746976	2.193268	0.746806	0.260286	0.031572
231	1.927065	1.738238	2.221622	0.743327	0.266101	0.031415
232	1.915396	1.772781	2.199149	0.744873	0.262712	0.031258
233	1.949254	1.765920	2.164588	0.758443	0.255756	0.031101
234	1.965709	1.770322	2.090958	0.779704	0.248884	0.030946
235	1.943446	1.767458	2.055127	0.783142	0.240917	0.030791
236	1.932990	1.774775	2.213100	0.745951	0.263983	0.030637
237	1.937583	1.775661	2.168948	0.755005	0.261452	0.030484
238	1.955731	1.768347	2.094285	0.776001	0.249282	0.030331
239	1.925472	1.768958	2.110415	0.764343	0.257699	0.030180
240	1.951941	1.782162	2.111010	0.770833	0.253850	0.030029
241	1.979689	1.793417	2.180010	0.762187	0.255045	0.029879
242	1.945435	1.784337	2.113620	0.768555	0.249231	0.029729
243	1.972520	1.787514	2.209232	0.754781	0.260367	0.029581
244	1.932858	1.806890	2.087358	0.771566	0.250608	0.029433
245	1.982400	1.791578	2.327881	0.736633	0.273684	0.029286
246	1.953030	1.785621	2.113380	0.770549	0.248772	0.029139
247	1.955743	1.787977	2.238322	0.746094	0.265037	0.028994
248	1.979136	1.800133	2.309368	0.738892	0.273984	0.028849
249	1.922885	1.781759	2.104472	0.765035	0.249835	0.028704
250	1.917939	1.784612	2.149978	0.754415	0.259846	0.028561
251	1.954572	1.770477	2.205238	0.751750	0.265170	0.028418
252	1.950615	1.784090	2.064186	0.782715	0.248571	0.028276
253	1.992986	1.779560	2.138717	0.774862	0.254037	0.028135
254	1.959526	1.788087	2.213042	0.751343	0.263894	0.027994
255	1.937584	1.791590	2.290279	0.734334	0.276272	0.027854
256	1.962903	1.793627	2.113781	0.773031	0.249734	0.027715
257	1.945890	1.793028	2.225752	0.746318	0.266998	0.027576
258	1.976034	1.804503	2.247996	0.748433	0.267240	0.027438
259	1.988108	1.815152	2.194402	0.761129	0.260912	0.027301
260	1.971506	1.803496	2.177556	0.760824	0.259838	0.027164
261	1.925862	1.803607	2.115194	0.763387	0.252540	0.027029
262	1.979958	1.799943	2.269642	0.745483	0.271475	0.026893
263	1.951688	1.794634	2.163874	0.759135	0.258699	0.026759
264	1.926394	1.796982	2.094760	0.768127	0.252365	0.026625
265	1.930454	1.794515	2.140233	0.759155	0.258465	0.026492
266	1.939350	1.808413	2.222030	0.745667	0.266705	0.026360
267	1.942192	1.810362	2.183028	0.753296	0.256358	0.026228
268	1.952030	1.791852	2.119996	0.768738	0.252167	0.026097
269	1.953511	1.808569	2.183936	0.755554	0.263086	0.025966
270	1.953351	1.811229	2.137723	0.765055	0.255065	0.025836
271	1.976386	1.806259	2.187730	0.759847	0.259834	0.025707
272	1.987581	1.814619	2.202246	0.759420	0.260751	0.025579
273	1.921320	1.806338	2.019151	0.786967	0.243570	0.025451
274	1.963639	1.794634	2.127361	0.769958	0.254029	0.025324
275	1.933599	1.807881	2.197114	0.748901	0.260168	0.025197
276	1.940878	1.816765	2.146951	0.760152	0.254705	0.025071
277	1.948694	1.796853	2.113501	0.769409	0.254495	0.024946
278	1.977717	1.798894	2.332651	0.735087	0.275843	0.024821
279	1.976214	1.797855	2.185240	0.760315	0.257939	0.024697
280	1.984756	1.817647	2.139076	0.772603	0.251294	0.024573
281	1.982267	1.814701	2.304719	0.740194	0.272550	0.024450
282	1.952272	1.800909	2.202753	0.751729	0.263757	0.024328
283	1.967782	1.805802	2.171673	0.761190	0.257219	0.024206
284	1.980165	1.816223	2.159936	0.766622	0.253006	0.024085
285	1.981834	1.819719	2.174184	0.763916	0.256729	0.023965
286	1.993492	1.825032	2.127513	0.777852	0.253098	0.023845
287	1.980725	1.831321	2.234857	0.751729	0.266669	0.023726
288	1.984859	1.813657	2.245835	0.750590	0.266397	0.023607
289	1.996046	1.822709	2.292605	0.744731	0.270886	0.023489
290	2.065397	1.831033	2.296025	0.757975	0.270266	0.023372
291	1.993021	1.830516	2.127793	0.777649	0.253471	0.023255
292	2.027164	1.833144	2.281687	0.752726	0.267587	0.023139
293	1.955844	1.829949	2.128739	0.767680	0.256932	0.023023
294	1.996839	1.836937	2.197229	0.762533	0.261788	0.022908
295	2.013393	1.841910	2.222814	0.761027	0.263355	0.022793
296	2.012319	1.860892	2.233684	0.758626	0.261114	0.022679
297	1.995920	1.850049	2.177861	0.766459	0.258029	0.022566
298	1.993155	1.847806	2.196116	0.761922	0.258702	0.022453
299	2.055563	1.837752	2.306160	0.754069	0.269673	0.022341
300	2.021109	1.849370	2.311668	0.746338	0.271060	0.022229
301	2.001354	1.849461	2.230706	0.756836	0.263445	0.022118
302	2.058989	1.845685	2.200905	0.776978	0.257517	0.022007
303	1.992006	1.847554	2.222608	0.756388	0.265182	0.021897
304	1.971473	1.827400	2.113618	0.775370	0.250507	0.021788
305	1.987799	1.842385	2.181780	0.763692	0.258162	0.021679
306	2.009651	1.844076	2.286358	0.748413	0.268034	0.021571
307	1.992965	1.843471	2.137390	0.775187	0.252848	0.021463
308	1.997559	1.841685	2.274247	0.748128	0.269743	0.021355
309	2.005977	1.827109	2.192013	0.765767	0.256569	0.021249
310	1.969961	1.833789	2.256625	0.745748	0.266437	0.021142
311	1.981980	1.839697	2.215762	0.755554	0.264605	0.021037
312	2.007858	1.823957	2.324911	0.741699	0.274054	0.020932
313	1.970408	1.838579	2.175555	0.760986	0.262015	0.020827
314	1.997642	1.849308	2.281346	0.746928	0.264675	0.020723
315	2.029309	1.831838	2.261008	0.756999	0.265600	0.020619
316	1.967268	1.837051	2.241271	0.747864	0.268530	0.020516
317	1.963542	1.848523	2.162422	0.762146	0.260213	0.020413
318	2.013340	1.848677	2.208941	0.763875	0.264094	0.020311
319	1.981806	1.849958	2.221356	0.754456	0.261579	0.020210
320	1.995547	1.844395	2.301822	0.743123	0.269890	0.020109
321	2.008058	1.844312	2.250016	0.754598	0.268469	0.020008
322	1.985654	1.852860	2.177232	0.764160	0.260359	0.019908
323	2.000280	1.846295	2.214179	0.759847	0.261927	0.019809
324	2.041996	1.848491	2.303874	0.751750	0.271775	0.019710
325	2.012392	1.850131	2.396743	0.731750	0.276581	0.019611
326	1.973494	1.847050	2.202477	0.756287	0.258028	0.019513
327	2.043113	1.841321	2.290408	0.754395	0.273427	0.019415
328	1.978287	1.846203	2.203848	0.757060	0.262566	0.019318
329	2.011527	1.837914	2.218649	0.761454	0.261525	0.019222
330	2.026652	1.857170	2.200857	0.768778	0.262415	0.019126
331	2.046104	1.848323	2.254153	0.761983	0.265334	0.019030
332	2.018734	1.834940	2.214374	0.763977	0.262851	0.018935
333	2.001282	1.837106	2.262133	0.750997	0.265879	0.018840
334	2.026013	1.852868	2.215524	0.765422	0.262719	0.018746
335	1.981049	1.842604	2.253817	0.748413	0.264227	0.018652
336	1.974216	1.844811	2.152900	0.766744	0.256846	0.018559
337	2.008630	1.851316	2.243296	0.755981	0.265950	0.018466
338	1.985615	1.853749	2.198854	0.759664	0.260051	0.018374
339	2.014314	1.856706	2.372492	0.735575	0.278727	0.018282
340	1.978875	1.849000	2.243844	0.749736	0.270788	0.018191
341	1.946353	1.840950	2.134699	0.764038	0.262575	0.018100
342	2.000404	1.856322	2.183126	0.766378	0.262917	0.018009
343	1.996789	1.852675	2.175861	0.767110	0.259678	0.017919
344	2.000930	1.841442	2.246404	0.753784	0.271636	0.017830
345	2.003085	1.845221	2.263488	0.751119	0.268977	0.017740
346	2.021739	1.841441	2.228110	0.761820	0.258875	0.017652
347	1.996715	1.847568	2.182079	0.765727	0.259916	0.017563
348	1.980380	1.845194	2.243494	0.750102	0.266075	0.017476
349	2.016737	1.850687	2.265148	0.753601	0.268629	0.017388
350	2.013494	1.845143	2.297525	0.747253	0.271078	0.017301
351	2.001445	1.835584	2.289056	0.746358	0.271869	0.017215
352	1.952854	1.839983	2.220479	0.748637	0.264412	0.017129
353	1.987245	1.846399	2.278601	0.745382	0.273351	0.017043
354	1.998771	1.837367	2.187997	0.764933	0.261638	0.016958
355	2.005684	1.848127	2.190568	0.766012	0.260156	0.016873
356	1.969325	1.843907	2.202462	0.755391	0.265153	0.016789
357	1.982294	1.841878	2.218569	0.755086	0.265171	0.016705
358	1.975043	1.850282	2.207477	0.755656	0.264889	0.016621
359	2.022712	1.847097	2.257945	0.756185	0.265477	0.016538
360	1.957659	1.853022	2.211045	0.751322	0.264755	0.016455
361	1.988643	1.834500	2.079737	0.790141	0.248291	0.016373
362	1.974466	1.846832	2.076070	0.786641	0.249229	0.016291
363	2.038871	1.833376	2.266537	0.757975	0.266128	0.016210
364	1.971184	1.841324	2.164685	0.763448	0.257882	0.016129
365	1.993921	1.846314	2.285891	0.745443	0.274837	0.016048
366	1.975836	1.844228	2.234271	0.750834	0.266777	0.015968
367	2.014165	1.840559	2.250880	0.755717	0.265285	0.015888
368	1.974246	1.836718	2.279733	0.742716	0.269165	0.015809
369	1.984936	1.845047	2.231293	0.753255	0.260873	0.015730
370	1.977509	1.830044	2.196373	0.758362	0.259556	0.015651
371	1.993925	1.838587	2.199532	0.761393	0.259404	0.015573
372	1.967251	1.840803	2.227716	0.750264	0.268596	0.015495
373	2.009933	1.848248	2.264874	0.752258	0.269602	0.015417
374	1.971891	1.854979	2.123543	0.773010	0.254827	0.015340
375	1.966959	1.859323	2.234102	0.749064	0.263966	0.015264
376	1.992458	1.848286	2.264927	0.748739	0.268061	0.015187
377	2.000109	1.859703	2.226267	0.757426	0.267071	0.015111
378	2.014824	1.858978	2.235841	0.758748	0.263522	0.015036
379	2.017895	1.865722	2.317700	0.744731	0.272329	0.014961
380	1.977499	1.854965	2.135482	0.771586	0.253879	0.014886
381	1.977234	1.856434	2.241527	0.749817	0.269466	0.014811
382	1.973044	1.859588	2.177087	0.761271	0.260910	0.014737
383	2.013174	1.861156	2.253130	0.755086	0.267008	0.014664
384	1.960602	1.840124	2.171853	0.759521	0.263642	0.014590
385	1.998527	1.850773	2.235443	0.755330	0.266990	0.014517
386	1.971609	1.856471	2.171695	0.762065	0.257263	0.014445
387	2.036091	1.860302	2.267600	0.757182	0.268645	0.014372
388	1.994201	1.861760	2.296407	0.743754	0.274437	0.014301
389	2.065743	1.851974	2.304662	0.756429	0.271541	0.014229
390	1.993342	1.849816	2.157177	0.770508	0.259640	0.014158
391	2.020897	1.854051	2.192169	0.769328	0.257905	0.014087
392	2.007299	1.867529	2.246013	0.755188	0.264132	0.014017
393	2.016555	1.870593	2.286220	0.749797	0.268041	0.013947
394	2.008584	1.867872	2.267993	0.751424	0.269574	0.013877
395	1.976509	1.865041	2.151320	0.767660	0.256684	0.013808
396	1.999077	1.871390	2.294369	0.745015	0.268786	0.013739
397	2.011011	1.885686	2.248974	0.755412	0.268268	0.013670
398	1.988252	1.873332	2.155962	0.769511	0.259220	0.013601
399	2.005271	1.868425	2.254152	0.753255	0.266316	0.013533
400	1.981232	1.871661	2.224399	0.753764	0.265131	0.013466
401	2.037542	1.867364	2.324722	0.747294	0.271243	0.013398
402	2.024964	1.876497	2.281132	0.752380	0.267565	0.013331
403	1.999707	1.878231	2.194080	0.763855	0.261871	0.013265
404	2.071334	1.874384	2.309254	0.756734	0.269504	0.013199
405	2.008091	1.877666	2.190212	0.766663	0.258011	0.013133
406	2.002927	1.878979	2.187744	0.765971	0.263697	0.013067
407	2.031091	1.862257	2.229100	0.763733	0.265644	0.013002
408	2.011149	1.886599	2.287234	0.748556	0.273646	0.012937
409	2.010372	1.879953	2.107395	0.788595	0.251420	0.012872
410	2.033991	1.868874	2.263767	0.757467	0.267382	0.012807
411	2.022345	1.871108	2.167828	0.775452	0.257248	0.012743
412	2.007059	1.869607	2.160738	0.773173	0.258029	0.012680
413	1.977351	1.870592	2.241431	0.749858	0.269617	0.012616
414	2.011577	1.861450	2.137389	0.780334	0.252891	0.012553
415	2.004857	1.872338	2.231867	0.757365	0.265525	0.012490
416	2.037021	1.876929	2.197661	0.772074	0.259942	0.012428
417	2.058308	1.886180	2.225418	0.770976	0.263055	0.012366
418	2.004928	1.888337	2.245746	0.754740	0.264563	0.012304
419	2.025935	1.880977	2.315602	0.746602	0.272315	0.012243
420	2.015675	1.871054	2.287558	0.749390	0.268236	0.012181
421	2.005788	1.876733	2.222830	0.759338	0.265795	0.012120
422	2.007247	1.881232	2.261286	0.752360	0.269034	0.012060
423	2.010053	1.889018	2.174910	0.770589	0.260063	0.012000
424	2.021314	1.893224	2.197335	0.768270	0.264940	0.011940
425	2.032503	1.884032	2.206665	0.768901	0.261664	0.011880
426	2.038930	1.890459	2.242548	0.762736	0.264492	0.011820
427	2.069125	1.886297	2.245407	0.769124	0.263375	0.011761
428	2.023079	1.885908	2.244169	0.758911	0.262424	0.011702
429	2.035197	1.891046	2.239437	0.762533	0.263907	0.011644
430	2.056551	1.895245	2.280560	0.759054	0.269056	0.011586
431	1.987907	1.879163	2.131722	0.775248	0.256974	0.011528
432	2.057624	1.880804	2.329110	0.750427	0.273389	0.011470
433	2.034775	1.898161	2.221298	0.766235	0.263083	0.011413
434	2.055069	1.891604	2.331430	0.749532	0.269880	0.011356
